model	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_6_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_6_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_6_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_7_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_7_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_7_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_7_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_8_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_8_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_8_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_8_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_9_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_9_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_9_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_9_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_1_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_1_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_1_12_10	0
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_1_16_08	0
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_6_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_6_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_6_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_6_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_7_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_7_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_7_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_7_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_8_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_8_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_8_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_8_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_9_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_9_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_9_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	2_9_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_1_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_1_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_1_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_1_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_6_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_6_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_6_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_6_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_7_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_7_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_7_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_7_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_8_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_8_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_8_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_8_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_9_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_9_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_9_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	1_9_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_1_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_1_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_1_12_10	0
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_1_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_6_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_6_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_6_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_6_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_7_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_7_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_7_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_7_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_8_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_8_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_8_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_8_16_08	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_9_08_06	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_9_10_14	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_9_12_10	1
{perelson1993_fig2and3-user}	5	9	10	0.1111111111111111	0.8888888888888888	0	0	0	0	0	0	0	0	2_9_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{perelson1996_fig1b_top}	4	5	5	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{piedrafita2010_fig2-user}	11	11	17	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_1_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_1_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_1_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_1_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_6_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_6_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_6_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_6_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_7_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_7_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_7_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_7_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_8_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_8_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_8_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_8_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_9_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_9_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_9_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	1_9_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_1_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_1_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_1_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_1_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_6_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_6_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_6_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_6_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_7_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_7_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_7_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_7_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_8_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_8_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_8_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_8_16_08	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_9_08_06	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_9_10_14	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_9_12_10	1
{ribeiro2008_fig4-user}	2	5	4	0.4	0.6	0	0	0	0	0	0	0	0	2_9_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_1_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_1_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_1_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_1_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_6_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_6_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_6_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_6_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_7_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_7_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_7_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_7_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_8_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_8_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_8_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_8_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_9_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_9_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_9_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	1_9_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_1_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_1_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_1_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_1_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_6_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_6_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_6_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_6_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_7_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_7_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_7_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_7_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_8_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_8_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_8_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_8_16_08	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_9_08_06	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_9_10_14	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_9_12_10	1
{saeidi2012_fig4a-user}	10	7	17	0	1	0	0	0	0	0	0	0	0.14285714285714285	2_9_16_08	1
{sarma2012_fig3c-user}	11	10	25	0	1	0	0	0	0	0	0	0	1	1_1_08_06	1
{sarma2012_fig3c-user}	11	10	25	0	1	0	0	0	0	0	0	0	1	1_1_10_14	1
{sarma2012_fig3c-user}	11	10	25	0	1	0	0	0	0	0	0	0	1	1_1_12_10	1
{sarma2012_fig3c-user}	11	10	25	0	1	0	0	0	0	0	0	0	1	1_1_16_08	1
{sarma2012_fig3c-user}	11	10	25	0	1	0	0	0	0	0	0	0	1	1_6_08_06	1
{sarma2012_fig3c-user}	11	10	25	0	1	0	0	0	0	0	0	0	1	1_6_10_14	1
