model	error_rate	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_7_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_7_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_7_16_08	1
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_8_08_06	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_8_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_8_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_8_16_08	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_9_08_06	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_9_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_9_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	1_9_16_08	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_1_08_06	1
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_1_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_1_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_1_16_08	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_6_08_06	1
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_6_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_6_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_6_16_08	1
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_7_08_06	1
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_7_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_7_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_7_16_08	1
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_8_08_06	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_8_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_8_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_8_16_08	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_9_08_06	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_9_10_14	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_9_12_10	0
{naresh2011_fig8to10-user}	0.3076923076923077	5	13	10	0.07692307692307693	0.6153846153846154	0	0	0	0	0	0	0	0	2_9_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_1_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_1_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_1_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_1_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_6_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_6_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_6_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_6_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_7_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_7_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_7_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_7_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_8_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_8_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_8_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_8_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_9_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_9_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_9_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	1_9_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_1_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_1_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_1_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_1_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_6_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_6_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_6_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_6_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_7_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_7_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_7_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_7_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_8_08_06	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_8_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_8_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_8_16_08	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_9_08_06	1
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_9_10_14	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_9_12_10	0
{neves2008_figs1-user}	0	37	32	64	0	1	0	0	0	0.59375	0	0	0	0	2_9_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_1_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_1_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_1_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_1_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_6_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_6_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_6_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_6_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_7_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_7_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_7_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_7_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_8_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_8_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_8_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_8_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_9_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_9_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_9_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	1_9_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_1_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_1_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_1_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_1_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_6_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_6_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_6_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_6_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_7_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_7_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_7_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_7_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_8_08_06	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_8_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_8_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_8_16_08	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_9_08_06	1
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_9_10_14	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_9_12_10	0
{nyman2012_fig5-user}	0	9	11	16	0	1	0	0	0	0.18181818181818182	0	0	0	0	2_9_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_08_06	1
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_08_06	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_16_08	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_08_06	1
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_10_14	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_12_10	0
{odea2007_fig3-user}	0	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_1_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_1_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_1_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_1_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_6_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_6_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_6_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_6_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_7_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_7_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_7_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_7_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_8_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_8_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_8_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_8_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_9_08_06	1
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_9_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_9_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	1_9_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_1_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_1_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_1_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_1_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_6_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_6_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_6_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_6_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_7_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_7_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_7_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_7_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_8_08_06	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_8_10_14	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_8_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_8_16_08	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_9_08_06	1
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_9_10_14	1
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_9_12_10	0
{orfao2008_fig2-user}	0	12	8	13	0	1	0	0	0	0.5	0	0	0	0	2_9_16_08	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_1_08_06	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_1_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_1_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_1_16_08	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_6_08_06	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_6_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_6_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_6_16_08	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_7_08_06	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_7_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_7_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_7_16_08	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_8_08_06	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_8_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_8_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_8_16_08	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_9_08_06	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_9_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_9_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	1_9_16_08	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_1_08_06	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_1_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_1_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_1_16_08	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_6_08_06	1
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_6_10_14	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_6_12_10	0
{ouattara2008_fig3}	0.16666666666666666	3	6	6	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	2_6_16_08	0
